Estacion,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,O3,PM10,PM25,BEN,TOL,MXIL,Dir_Aire,Vel,Tmp,HR,PRB,RS,LL
12,43.520957,-5.690707,10/31/2021,23,1,2.599999905,2,12,13,34,15,7,0.100000001,0.200000003,0.600000024,218,1.110000014,13.60000038,99,1008,37,0
12,43.520957,-5.690707,10/31/2021,22,1,1.5,1,6,6,52,6,6,0.200000003,0.5,3,248,3,13.69999981,99,1007,35,0.200000003
12,43.520957,-5.690707,10/31/2021,21,1,1.899999976,1,9,10,34,11,5,0.100000001,1,2.200000048,270,2,13.80000019,100,1007,36,0
12,43.520957,-5.690707,10/31/2021,20,1,2,1,15,17,27,15,4,0.100000001,0.300000012,0.600000024,210,0.980000019,14,100,1007,36,0
12,43.520957,-5.690707,10/31/2021,19,1,1.700000048,1,13,15,35,16,5,0.100000001,0.200000003,0.5,225,0.980000019,14.19999981,100,1007,37,0.200000003
12,43.520957,-5.690707,10/31/2021,18,1,1.600000024,1,10,11,49,9,3,0.100000001,0.100000001,0.200000003,254,1.019999981,14.30000019,100,1006,38,0
12,43.520957,-5.690707,10/31/2021,17,1,1.5,1,6,7,55,10,4,0.100000001,0.200000003,0.200000003,269,1.419999957,14.39999962,100,1006,42,0.600000024
12,43.520957,-5.690707,10/31/2021,16,1,1.5,1,4,4,56,14,7,0.100000001,0.200000003,0.400000006,290,3.039999962,14.69999981,98,1006,61,0.400000006
12,43.520957,-5.690707,10/31/2021,15,1,1.5,1,4,3,54,10,9,0.100000001,0.200000003,0.200000003,290,4.710000038,15.30000019,97,1005,145,0
12,43.520957,-5.690707,10/31/2021,14,1,1.600000024,1,5,5,53,9,2,0.100000001,0.200000003,0.600000024,291,4.090000153,15.5,97,1005,98,0.400000006
12,43.520957,-5.690707,10/31/2021,13,1,1.600000024,1,6,6,52,13,4,0.100000001,0.300000012,0.800000012,286,4.429999828,15.89999962,94,1005,150,0
12,43.520957,-5.690707,10/31/2021,12,1,1.5,1,5,5,51,8,5,0.100000001,0.200000003,0.800000012,286,5.230000019,15,100,1005,111,0
12,43.520957,-5.690707,10/31/2021,11,1,1.600000024,1,6,6,52,9,7,0.100000001,0.100000001,0.5,269,2.950000048,15.19999981,100,1005,95,0
12,43.520957,-5.690707,10/31/2021,10,1,1.600000024,1,4,3,51,11,4,0.200000003,0.300000012,0.5,291,5.5,15.30000019,100,1004,78,0
12,43.520957,-5.690707,10/31/2021,9,1,2.299999952,1,7,7,40,5,6,2.5,1.600000024,1.600000024,292,7.75,16.5,98,1002,69,0.400000006
12,43.520957,-5.690707,10/31/2021,8,1,7.199999809,4,22,27,8,57,14,4.300000191,2.200000048,1.799999952,242,1.049999952,16.39999962,95,999,48,0
12,43.520957,-5.690707,10/31/2021,7,1,7.800000191,5,30,37,8,94,14,6.699999809,3.5,3,225,1.00999999,15.80000019,99,999,35,0
12,43.520957,-5.690707,10/31/2021,6,1,12.39999962,7,23,33,3,58,19,6.099999905,3.799999952,3.400000095,260,0.99000001,14.60000038,100,999,34,0
12,43.520957,-5.690707,10/31/2021,5,1,14.5,6,19,28,2,60,18,2.599999905,3,3.299999952,248,1.00999999,13.80000019,100,999,34,0
12,43.520957,-5.690707,10/31/2021,4,1,5.5,3,19,23,3,71,14,2.900000095,2.5,2.599999905,153,1,13.39999962,100,999,35,0
12,43.520957,-5.690707,10/31/2021,3,1,4.5,1,16,18,3,33,14,1.5,3.299999952,4.199999809,272,0.99000001,12.89999962,100,999,35,0
12,43.520957,-5.690707,10/31/2021,2,1,5.699999809,1,14,16,3,36,15,4.400000095,3.099999905,5.400000095,183,0.99000001,12.89999962,100,1000,35,0
12,43.520957,-5.690707,10/31/2021,1,1,4.699999809,1,18,19,4,29,17,0.699999988,1.600000024,2.700000048,222,0.99000001,13.30000019,100,1001,34,0
12,43.520957,-5.690707,10/30/2021,24,1,2.799999952,2,10,11,6,21,10,2,2.700000048,5.699999809,60,0.959999979,12.89999962,100,1002,34,0
12,43.520957,-5.690707,10/30/2021,23,1,3.799999952,3,16,22,3,92,20,2.700000048,2.5,11.5,23,0.970000029,13.80000019,100,1003,34,0
12,43.520957,-5.690707,10/30/2021,22,1,3.799999952,3,20,24,3,67,19,3.099999905,2.799999952,11.89999962,351,0.970000029,13.19999981,100,1003,34,0
12,43.520957,-5.690707,10/30/2021,21,1,3.700000048,2,17,20,5,48,18,0.400000006,0.899999976,1.399999976,276,0.99000001,13,100,1004,35,0
12,43.520957,-5.690707,10/30/2021,20,1,1.700000048,4,14,20,12,23,9,0.600000024,0.800000012,1.399999976,289,0.970000029,13.80000019,99,1004,36,0
12,43.520957,-5.690707,10/30/2021,19,1,1.700000048,1,12,12,42,54,35,0.899999976,1.100000024,1.299999952,69,1.389999986,15.39999962,97,1004,35,0
12,43.520957,-5.690707,10/30/2021,18,1,1.600000024,1,12,13,56,48,36,0.200000003,0.899999976,1.100000024,69,1.179999948,15.89999962,94,1004,36,0
12,43.520957,-5.690707,10/30/2021,17,1,1.5,1,10,11,59,12,3,0.100000001,0.400000006,0.800000012,72,1.149999976,16.29999924,91,1004,57,0
12,43.520957,-5.690707,10/30/2021,16,1,1.5,2,13,15,57,17,6,0.200000003,0.400000006,0.899999976,74,1.25,16.70000076,87,1004,94,0
12,43.520957,-5.690707,10/30/2021,15,1,1.700000048,2,11,13,58,23,8,0.100000001,0.400000006,0.600000024,52,1.100000024,17.10000038,87,1004,128,0
12,43.520957,-5.690707,10/30/2021,14,1,1.700000048,1,6,7,58,17,6,0.100000001,0.300000012,0.400000006,23,2.059999943,17.5,86,1003,172,0
12,43.520957,-5.690707,10/30/2021,13,1,1.799999952,1,6,7,57,10,5,0.100000001,0.200000003,0.5,315,2.200000048,17.5,88,1003,211,0
12,43.520957,-5.690707,10/30/2021,12,1,1.700000048,1,10,12,50,8,6,0.100000001,0.300000012,0.800000012,292,3.210000038,17.20000076,91,1003,232,0
12,43.520957,-5.690707,10/30/2021,11,1,1.799999952,1,10,12,47,6,11,0.100000001,0.200000003,0.699999988,280,3.609999895,16,96,1003,200,0
12,43.520957,-5.690707,10/30/2021,10,1,1.700000048,1,7,8,44,6,4,0.5,1.299999952,3.099999905,299,4.579999924,15.39999962,99,1003,109,0
12,43.520957,-5.690707,10/30/2021,9,1,3.299999952,6,17,25,20,30,7,0.400000006,1.399999976,3.400000095,293,3.609999895,14.5,100,1002,75,0
12,43.520957,-5.690707,10/30/2021,8,1,2,3,15,19,9,24,6,0.300000012,0.699999988,1,270,0.970000029,13.5,100,1001,40,0
12,43.520957,-5.690707,10/30/2021,7,1,2.200000048,1,14,13,17,20,7,0.400000006,1.5,1.5,266,0.970000029,13.39999962,100,999,34,0
12,43.520957,-5.690707,10/30/2021,6,1,2.400000095,7,18,28,23,14,7,0.800000012,0.800000012,1.100000024,207,0.99000001,13.89999962,100,998,34,0
12,43.520957,-5.690707,10/30/2021,5,1,3.299999952,1,18,18,25,27,11,2.5,1.5,1.399999976,252,1,13.89999962,100,997,34,0
12,43.520957,-5.690707,10/30/2021,4,1,5.599999905,1,27,28,22,26,14,4.699999809,2,1.700000048,224,1.700000048,13.69999981,100,996,35,0
12,43.520957,-5.690707,10/30/2021,3,1,4.699999809,1,18,17,27,29,15,0.200000003,2,2.599999905,222,1.820000052,13.39999962,100,995,37,0.200000003
12,43.520957,-5.690707,10/30/2021,2,1,2.400000095,1,9,8,34,15,12,0.100000001,0.600000024,0.800000012,191,1.159999967,13.39999962,100,994,37,1.600000024
12,43.520957,-5.690707,10/30/2021,1,1,1.700000048,1,5,3,47,6,2,0.200000003,0.400000006,0.600000024,75,0.980000019,13.39999962,100,994,36,0.600000024
12,43.520957,-5.690707,10/29/2021,24,1,1.700000048,1,5,4,51,6,1,0.100000001,0.600000024,1.399999976,116,1.019999981,13.30000019,100,994,37,1.200000048
12,43.520957,-5.690707,10/29/2021,23,1,1.799999952,1,8,8,44,9,7,0.5,2,3.5,128,1.450000048,13.39999962,100,996,37,1.799999952
12,43.520957,-5.690707,10/29/2021,22,1,2.700000048,8,27,39,14,23,12,0.600000024,4,6.099999905,41,1.00999999,13.80000019,100,997,37,2.400000095
12,43.520957,-5.690707,10/29/2021,21,1,2.5,7,29,39,3,25,18,0.200000003,1.299999952,1.799999952,350,0.99000001,14.10000038,100,999,38,1.399999976
12,43.520957,-5.690707,10/29/2021,20,1,1.799999952,4,15,20,13,20,6,0.100000001,0.800000012,1,287,0.980000019,14.39999962,98,1000,37,1
12,43.520957,-5.690707,10/29/2021,19,1,1.700000048,1,13,14,28,34,9,0.400000006,0.899999976,1.100000024,64,1.049999952,15,94,1000,35,0
12,43.520957,-5.690707,10/29/2021,18,1,1.799999952,2,17,20,31,55,15,0.300000012,0.600000024,0.800000012,64,1.230000019,15.39999962,92,1000,35,0
12,43.520957,-5.690707,10/29/2021,17,1,1.899999976,2,20,23,38,52,12,0.200000003,1.200000048,1.399999976,71,1.190000057,15.89999962,89,1001,43,0
12,43.520957,-5.690707,10/29/2021,16,1,1.899999976,3,24,28,41,56,17,0.5,1.399999976,1.799999952,70,1.330000043,16.10000038,87,1002,62,0
12,43.520957,-5.690707,10/29/2021,15,1,2,5,30,37,37,36,14,0.300000012,1.100000024,1.399999976,72,1.860000014,16.5,85,1002,99,0
12,43.520957,-5.690707,10/29/2021,14,1,2.299999952,9,32,45,34,25,11,0.300000012,1.299999952,1.5,64,1.419999957,17.20000076,82,1003,139,0
12,43.520957,-5.690707,10/29/2021,13,1,2,6,25,34,35,12,8,0.200000003,1.5,2,178,1.00999999,16.89999962,86,1004,151,0
12,43.520957,-5.690707,10/29/2021,12,1,2,7,27,38,35,16,13,0.300000012,6.900000095,4.699999809,184,1.019999981,16.29999924,92,1004,145,0
12,43.520957,-5.690707,10/29/2021,11,1,2.400000095,11,32,48,24,19,10,0.300000012,9.800000191,9.199999809,200,1.070000052,15.80000019,99,1005,153,0
12,43.520957,-5.690707,10/29/2021,10,1,2.700000048,12,38,57,17,39,9,0.100000001,1.100000024,3,252,0.99000001,14.69999981,100,1006,104,0
12,43.520957,-5.690707,10/29/2021,9,1,2.400000095,5,31,39,16,39,7,0.200000003,1.600000024,4.400000095,250,0.99000001,14,100,1005,58,0
12,43.520957,-5.690707,10/29/2021,8,1,2.799999952,3,26,31,22,30,6,0.400000006,1.399999976,1,254,0.99000001,13.60000038,100,1005,43,0.200000003
12,43.520957,-5.690707,10/29/2021,7,1,2,2,17,19,41,31,9,0.100000001,0.699999988,0.400000006,223,0.980000019,13.30000019,100,1005,37,0.600000024
12,43.520957,-5.690707,10/29/2021,6,1,1.700000048,1,7,8,46,6,5,0.100000001,0.200000003,0.300000012,294,4.96999979,14.10000038,100,1004,37,0.800000012
12,43.520957,-5.690707,10/29/2021,5,1,1.700000048,1,3,2,50,10,4,0.100000001,0.200000003,0.600000024,318,4.480000019,14.39999962,100,1004,38,0.400000006
12,43.520957,-5.690707,10/29/2021,4,1,1.700000048,1,5,4,45,15,3,0.100000001,0.200000003,0.600000024,313,4.730000019,14.89999962,93,1004,37,0.600000024
12,43.520957,-5.690707,10/29/2021,3,1,1.700000048,1,5,3,41,9,7,0.100000001,0.300000012,0.400000006,294,1.24000001,15.39999962,81,1003,35,0.400000006
12,43.520957,-5.690707,10/29/2021,2,1,1.700000048,1,9,8,47,17,10,0.100000001,0.400000006,0.300000012,267,1.230000019,16.79999924,68,1003,34,0.200000003
12,43.520957,-5.690707,10/29/2021,1,1,1.700000048,1,10,9,43,17,8,0.5,0.699999988,1.100000024,270,1.230000019,16.39999962,69,1003,34,0
12,43.520957,-5.690707,10/28/2021,24,1,4.300000191,1,20,19,33,115,21,5.400000095,4.699999809,3.400000095,269,1.179999948,15.39999962,82,1003,34,0
12,43.520957,-5.690707,10/28/2021,23,1,9.399999619,1,32,34,12,49,28,2.599999905,5.300000191,5.300000191,248,1,14.39999962,98,1003,37,0
12,43.520957,-5.690707,10/28/2021,22,1,4.800000191,2,25,26,12,44,17,2.299999952,6.099999905,8.399999619,222,0.99000001,14.60000038,98,1004,39,0.400000006
12,43.520957,-5.690707,10/28/2021,21,1,6.400000095,6,39,49,7,78,26,1.799999952,4.400000095,3.5,245,1.039999962,15.60000038,91,1005,37,1.200000048
12,43.520957,-5.690707,10/28/2021,20,1,7.400000095,18,50,79,4,153,38,1.799999952,3.799999952,4.099999905,249,1.110000014,16.70000076,86,1005,36,0.200000003
12,43.520957,-5.690707,10/28/2021,19,1,5.199999809,14,43,64,2,145,33,0.800000012,3,3.400000095,265,0.99000001,16.5,88,1004,37,0
12,43.520957,-5.690707,10/28/2021,18,1,2.400000095,7,28,39,11,63,27,0.200000003,1.100000024,2.099999905,285,0.99000001,16.5,85,1005,39,0
12,43.520957,-5.690707,10/28/2021,17,1,1.700000048,3,17,21,34,16,9,0.100000001,3,3.700000048,355,1.00999999,17.29999924,82,1005,54,0
12,43.520957,-5.690707,10/28/2021,16,1,1.899999976,7,25,35,44,28,19,0.300000012,1.799999952,1.799999952,40,1.120000005,18.70000076,73,1005,109,0
12,43.520957,-5.690707,10/28/2021,15,1,1.899999976,4,28,35,52,30,13,0.5,2.099999905,2.900000095,70,1.360000014,19.5,61,1006,197,0
12,43.520957,-5.690707,10/28/2021,14,1,2.200000048,10,39,55,35,40,14,1.100000024,7.599999905,5.599999905,76,1.029999971,20,62,1007,186,0
12,43.520957,-5.690707,10/28/2021,13,8,5.599999905,17,42,67,30,32,19,1.399999976,11.10000038,6.400000095,175,1.080000043,20.60000038,58,1008,186,0
12,43.520957,-5.690707,10/28/2021,12,8,12.89999962,26,38,77,14,116,25,0.300000012,3.400000095,2.5,242,1.289999962,18.79999924,68,1009,229,0
12,43.520957,-5.690707,10/28/2021,11,7,10.10000038,31,42,89,12,95,26,1,3.400000095,2.099999905,254,1.909999967,17.20000076,72,1010,223,0
12,43.520957,-5.690707,10/28/2021,10,4,6.199999809,20,38,68,15,103,21,0.300000012,2.200000048,1.899999976,256,4.179999828,14.89999962,78,1011,210,0
12,43.520957,-5.690707,10/28/2021,9,2,6.099999905,18,36,63,11,133,21,0.300000012,1.399999976,1.100000024,256,4.510000229,13,83,1011,136,0
12,43.520957,-5.690707,10/28/2021,8,1,3.5,10,33,48,10,154,15,0.300000012,0.899999976,0.800000012,256,4.5,11.89999962,87,1011,60,0
12,43.520957,-5.690707,10/28/2021,7,1,3.799999952,20,40,66,11,50,11,0.300000012,1,1.200000048,260,3.569999933,11.60000038,90,1011,35,0
12,43.520957,-5.690707,10/28/2021,6,1,3.5,8,30,42,11,102,18,0.300000012,1.299999952,1.299999952,257,3.430000067,11.89999962,90,1012,34,0
12,43.520957,-5.690707,10/28/2021,5,1,5.300000191,4,25,31,11,91,23,0.300000012,1.700000048,1.399999976,257,2.880000114,11.89999962,92,1013,34,0
12,43.520957,-5.690707,10/28/2021,4,1,6.099999905,2,26,29,11,70,14,0.400000006,2.099999905,1.399999976,258,2.25999999,12.10000038,92,1013,34,0
12,43.520957,-5.690707,10/28/2021,3,1,4.599999905,1,24,25,12,62,16,0.5,1.600000024,1.700000048,258,3.279999971,12.39999962,92,1013,34,0
12,43.520957,-5.690707,10/28/2021,2,1,11.10000038,1,27,28,9,106,24,0.5,1.600000024,1.600000024,256,1.429999948,12.39999962,93,1014,34,0
12,43.520957,-5.690707,10/28/2021,1,1,3.5,1,30,31,8,82,35,1.5,1.600000024,2.099999905,263,1.440000057,12.69999981,92,1014,34,0
12,43.520957,-5.690707,10/27/2021,24,1,5.400000095,3,37,42,7,147,31,1.5,2,4.300000191,262,1.889999986,13.60000038,90,1014,34,0
12,43.520957,-5.690707,10/27/2021,23,1,4.900000095,2,36,39,9,101,23,4.800000191,3.5,13.5,263,1.75,13.39999962,92,1015,34,0
12,43.520957,-5.690707,10/27/2021,22,1,12.39999962,14,38,59,3,277,38,4.800000191,3.5,7.599999905,254,0.99000001,12.60000038,95,1016,34,0
12,43.520957,-5.690707,10/27/2021,21,1,16.39999962,24,43,79,2,242,38,5,3.900000095,4.5,227,0.980000019,13.10000038,93,1016,34,0
12,43.520957,-5.690707,10/27/2021,20,1,8.800000191,18,37,64,4,197,36,2.400000095,2.200000048,2.099999905,222,0.970000029,13.5,92,1017,35,0
12,43.520957,-5.690707,10/27/2021,19,1,1.200000048,1,13,13,20,43,15,0.200000003,0.400000006,0.699999988,203,0.970000029,13.69999981,88,1017,36,0
12,43.520957,-5.690707,10/27/2021,18,1,1.399999976,1,18,19,23,14,9,0.400000006,1.200000048,1.799999952,296,0.980000019,15.10000038,89,1017,39,0
12,43.520957,-5.690707,10/27/2021,17,1,1.799999952,3,32,37,31,24,12,0.200000003,1.299999952,2.599999905,19,1.029999971,18,86,1017,77,0
12,43.520957,-5.690707,10/27/2021,16,1,2.099999905,10,33,48,35,24,7,0.200000003,1.5,2.099999905,64,1.330000043,18.39999962,81,1017,150,0
12,43.520957,-5.690707,10/27/2021,15,1,1.899999976,7,26,37,38,35,12,0.200000003,3.900000095,1.899999976,49,1.570000052,18.5,76,1017,218,0
12,43.520957,-5.690707,10/27/2021,14,1,2.299999952,7,27,37,37,80,15,0.5,2.599999905,4.699999809,63,2.75,18.60000038,74,1017,268,0
12,43.520957,-5.690707,10/27/2021,13,,2,,,56,,89,18,,,,64,2.190000057,19.60000038,67,1018,290,0
12,43.520957,-5.690707,10/27/2021,12,,,,,,,,,,,,199,1.179999948,21,59,1018,285,0
12,43.520957,-5.690707,10/27/2021,11,,,,,,,,,1.200000048,3.200000048,3.099999905,199,2.549999952,17.79999924,67,1019,255,0
12,43.520957,-5.690707,10/27/2021,10,8,5.800000191,26,28,68,12,92,19,0.400000006,1.799999952,2.299999952,256,3.839999914,14.89999962,81,1020,203,0
12,43.520957,-5.690707,10/27/2021,9,8,3.299999952,26,26,67,8,82,15,0.300000012,1.200000048,1.399999976,257,3.819999933,13,88,1020,135,0
12,43.520957,-5.690707,10/27/2021,8,5,2.799999952,21,25,57,5,49,12,0.300000012,1.100000024,1.600000024,260,4.440000057,11.60000038,94,1019,62,0
12,43.520957,-5.690707,10/27/2021,7,5,3.700000048,23,27,63,3,60,16,0.100000001,0.899999976,1.600000024,261,3.470000029,11,97,1019,34,0
12,43.520957,-5.690707,10/27/2021,6,5,2.299999952,17,26,52,5,68,16,0.200000003,1,1.299999952,263,3.230000019,11.39999962,96,1019,34,0
12,43.520957,-5.690707,10/27/2021,5,4,2.099999905,5,18,25,7,78,13,0.100000001,1.299999952,1.799999952,261,2.720000029,11.60000038,99,1019,34,0
12,43.520957,-5.690707,10/27/2021,4,4,2.5,3,17,22,7,105,19,0.400000006,1.399999976,1.600000024,261,1.460000038,11.60000038,100,1019,34,0
12,43.520957,-5.690707,10/27/2021,3,4,2.599999905,3,18,23,6,97,24,0.800000012,2.099999905,2,253,1.110000014,11.80000019,100,1020,34,0
12,43.520957,-5.690707,10/27/2021,2,4,5.800000191,5,21,28,4,127,20,1.100000024,2.599999905,3.5,255,1.139999986,12,100,1020,35,0
12,43.520957,-5.690707,10/27/2021,1,5,4,5,24,32,4,111,20,4.5,8,12.89999962,256,1.559999943,12.30000019,100,1020,35,0
12,43.520957,-5.690707,10/26/2021,24,4,7.5,11,24,41,2,113,26,2.299999952,4.599999905,5.900000095,205,0.99000001,12.10000038,100,1020,36,0
12,43.520957,-5.690707,10/26/2021,23,3,5.599999905,5,21,28,3,178,23,2,4,9.899999619,224,0.959999979,12.10000038,100,1021,36,0
12,43.520957,-5.690707,10/26/2021,22,3,4.300000191,11,19,36,2,159,31,2.700000048,6.699999809,14.10000038,273,0.970000029,12.30000019,100,1021,36,0
12,43.520957,-5.690707,10/26/2021,21,3,2.400000095,6,15,23,4,122,23,0.400000006,1.399999976,1.799999952,251,0.959999979,12.60000038,100,1021,36,0
12,43.520957,-5.690707,10/26/2021,20,2,1.399999976,2,10,12,15,26,12,0.200000003,1.200000048,0.899999976,213,0.959999979,13.10000038,99,1021,36,0
12,43.520957,-5.690707,10/26/2021,19,2,1.299999952,1,8,7,40,24,14,0.200000003,5.599999905,1.299999952,24,0.99000001,14.80000019,97,1021,37,0
12,43.520957,-5.690707,10/26/2021,18,3,1.299999952,1,9,10,53,37,11,0.100000001,2.099999905,0.600000024,50,1.059999943,15.69999981,95,1021,40,0
12,43.520957,-5.690707,10/26/2021,17,3,1.299999952,1,8,8,63,24,8,0.100000001,0.600000024,1.100000024,72,3.75999999,16.5,91,1021,73,0
12,43.520957,-5.690707,10/26/2021,16,3,1.299999952,2,9,11,61,16,8,0.100000001,0.400000006,1.299999952,67,4.010000229,17,90,1020,144,0
12,43.520957,-5.690707,10/26/2021,15,3,1.299999952,1,5,5,57,18,7,0.100000001,0.800000012,1,70,5.860000134,16.5,92,1020,216,0
12,43.520957,-5.690707,10/26/2021,14,3,1.399999976,1,6,6,53,17,6,0.100000001,0.800000012,1.5,73,6.139999866,16.5,89,1021,255,0
12,43.520957,-5.690707,10/26/2021,13,3,1.5,2,11,14,50,17,6,0.200000003,2.700000048,2.599999905,69,3.74000001,16.70000076,87,1021,293,0
12,43.520957,-5.690707,10/26/2021,12,4,1.799999952,7,17,27,33,31,12,0.5,4,5.400000095,53,2.24000001,16.29999924,85,1022,284,0
12,43.520957,-5.690707,10/26/2021,11,6,3.700000048,17,22,48,22,32,13,4.5,10.69999981,4.599999905,183,0.860000014,16.10000038,80,1022,258,0
12,43.520957,-5.690707,10/26/2021,10,10,7,39,23,82,8,205,36,3.799999952,7.599999905,2.900000095,201,1.039999962,14.39999962,89,1023,203,0
12,43.520957,-5.690707,10/26/2021,9,7,3,32,21,70,6,148,28,0.200000003,1.5,1.600000024,261,1.370000005,12.10000038,99,1023,128,0
12,43.520957,-5.690707,10/26/2021,8,5,2.900000095,27,21,62,4,206,22,0.400000006,1.5,1.700000048,255,1.230000019,10.80000019,100,1023,73,0
12,43.520957,-5.690707,10/26/2021,7,4,2.5,16,21,44,3,165,18,0.5,1.799999952,1.299999952,257,1.110000014,10.60000038,100,1022,35,0
12,43.520957,-5.690707,10/26/2021,6,4,3,12,22,40,5,142,27,0.600000024,2.400000095,1.5,250,1.120000005,10.89999962,100,1022,35,0
12,43.520957,-5.690707,10/26/2021,5,4,3.700000048,6,22,31,4,256,27,3.200000048,3.599999905,2.200000048,251,1.049999952,10.89999962,100,1022,36,0
12,43.520957,-5.690707,10/26/2021,4,4,4.5,4,16,22,4,231,31,2.299999952,6.099999905,2.799999952,5,0.980000019,10.80000019,100,1022,36,0
12,43.520957,-5.690707,10/26/2021,3,4,4.699999809,4,16,23,4,126,27,0.600000024,5.400000095,2.200000048,222,0.99000001,10.80000019,100,1022,36,0
12,43.520957,-5.690707,10/26/2021,2,3,4.099999905,2,15,18,7,76,22,2.900000095,7.400000095,4.800000191,220,0.99000001,11.39999962,100,1022,36,0
12,43.520957,-5.690707,10/26/2021,1,3,4.300000191,3,18,21,4,148,24,2.599999905,5.099999905,4.699999809,178,0.980000019,11.5,100,1022,36,0
12,43.520957,-5.690707,10/25/2021,24,3,2.799999952,1,15,17,4,104,22,1.299999952,5.099999905,3.5,287,0.99000001,11.69999981,100,1022,36,0
12,43.520957,-5.690707,10/25/2021,23,2,2.299999952,1,15,15,8,133,14,1,2.599999905,3.200000048,226,0.99000001,12.80000019,100,1023,35,0
12,43.520957,-5.690707,10/25/2021,22,2,2.099999905,1,13,14,10,102,12,1.200000048,1.899999976,3.299999952,321,1,13.19999981,100,1022,36,0
12,43.520957,-5.690707,10/25/2021,21,2,1.5,1,11,11,15,64,17,0.100000001,1.200000048,0.600000024,324,1,14.10000038,100,1022,37,0
12,43.520957,-5.690707,10/25/2021,20,2,1.299999952,1,5,6,23,14,5,0.100000001,0.300000012,0.300000012,296,1,14.80000019,97,1022,38,0
12,43.520957,-5.690707,10/25/2021,19,2,1.299999952,1,8,9,24,12,5,0.100000001,0.400000006,0.5,291,1,15.5,92,1022,40,0
12,43.520957,-5.690707,10/25/2021,18,2,1.200000048,1,6,7,52,14,7,0.100000001,0.200000003,0.100000001,334,1,16.39999962,86,1021,41,0
12,43.520957,-5.690707,10/25/2021,17,2,1.299999952,1,4,5,62,14,7,0.100000001,0.200000003,0.400000006,309,2.170000076,17.10000038,81,1021,71,0
12,43.520957,-5.690707,10/25/2021,16,3,1.299999952,1,3,4,63,12,4,0.100000001,0.200000003,0.5,293,3,18.10000038,78,1020,159,0
12,43.520957,-5.690707,10/25/2021,15,3,1.399999976,1,4,4,62,17,6,0.100000001,0.200000003,0.200000003,281,4.070000172,18.20000076,77,1020,255,0
12,43.520957,-5.690707,10/25/2021,14,3,1.399999976,1,3,4,60,7,6,0.100000001,0.200000003,0.5,315,4.090000153,18.29999924,72,1020,283,0
12,43.520957,-5.690707,10/25/2021,13,3,1.399999976,2,8,11,57,10,7,0.200000003,0.899999976,1.5,296,2.589999914,18.5,68,1020,306,0
12,43.520957,-5.690707,10/25/2021,12,4,1.799999952,7,15,26,38,17,7,0.5,6.5,3.400000095,326,2.769999981,17.60000038,77,1021,205,0
